,url,label,salience,button,banner_size,button_size,button_size_p,corner,choices,brightness,banner_brightness,contrast,banner_distance,button_distance,button_banner_distance,link,hidden
1174,pharmaceris.pl_false,manage,1.4168861146336904,accept,5340.833741604382,325.8992343989844,0.06102029199304087,False,False,107.82046055284262,238.29678548825893,130.4763249354163,0.276808490102471,37.16438611336582,37.29998798596773,False,False
1175,pharmaceris.pl_false,manage,1.4361164776711628,manage,5340.833741604382,333.47828636175194,0.06243936855101865,False,False,238.18467212574916,238.29678548825893,0.1121133625097741,0.276808490102471,24.231883501821017,24.128529166118298,False,False
1176,pierolatky.cz_false,full,1.6748070748223305,accept,3173.2034705016895,86.02438075253718,0.02710963275826008,False,False,66.36828231292517,241.42905190311419,175.060769590189,32.80385792468512,43.26211235627265,15.455068183529828,False,False
1177,pierolatky.cz_false,full,0.7483492988824164,reject,3173.2034705016895,97.4357781993023,0.03070580853231499,False,False,232.62616541353384,241.42905190311419,8.802886489580345,32.80385792468512,41.74046900222038,8.955503570988517,False,False
1178,pierolatky.cz_false,full,0.743542044229646,manage,3173.2034705016895,94.20290575190724,0.029687004513774082,False,False,236.33910331384016,241.42905190311419,5.08994858927403,32.80385792468512,43.43829510855092,14.65952695181455,False,False
1179,plesk.com_false,full-m,1.6528631166704826,accept,2387.615465784704,187.33532393845167,0.07846126255380188,False,False,183.26452492211837,237.1647188790046,53.90019395688623,0.5511143800170243,18.458019445959284,18.362823987316833,False,False
1180,plesk.com_false,full-m,1.6398264915678964,reject,2387.615465784704,195.77076595350897,0.08199426111908173,False,False,184.2486968346302,237.1647188790046,52.91602204437439,0.5511143800170243,18.579894117721107,18.073981867446072,False,False
1181,polifarbe.hu_false,full choices,1.4111094872190555,accept,6806.695870886972,301.44929840610314,0.04428717018126765,False,False,122.88790925871952,236.76152547708764,113.87361621836813,1.1885741506799175,43.06202126557112,43.40203648090625,False,False
1182,polifarbe.hu_false,full choices,1.3394838133142126,manage,6806.695870886972,1775.4036271538432,0.2608319309148879,False,True,243.7182884833488,236.76152547708764,6.956763006261156,1.1885741506799175,7.7463599189815096,7.199280721883791,False,False
1183,polifarbe.hu_false,full choices,1.1254944271510066,reject,6806.695870886972,353.5178135853392,0.05193677230348661,False,False,217.21368789940217,236.76152547708764,19.54783757768547,1.1885741506799175,44.34044176069912,43.26472927327679,False,False
1184,politico.eu_false,manage,1.6248436346198667,accept,3832.8593180294183,126.23189370755553,0.0329341317365269,False,False,159.242096069869,235.1408651908779,75.89876912100888,0.26575005559335346,34.49821220824131,34.539316642975805,False,False
1185,politico.eu_false,manage,1.0719377513482062,manage,3832.8593180294183,116.74737387844338,0.030459603181696354,False,False,236.60258023914412,235.1408651908779,1.4617150482662282,0.26575005559335346,27.455217423402157,27.60491809513311,False,False
1186,pompo.sk_false,manage,1.4045744614403335,accept,4138.890303215275,750.8827978479306,0.18142128513640754,False,False,91.54585687290103,197.22415093537867,105.67829406247765,1.101811481863329,21.985963194961702,21.805508678543248,False,False
1187,pompo.sk_false,manage,1.4089992772004363,manage,4138.890303215275,652.8903661146392,0.15774526945240486,False,False,112.0455298293054,197.22415093537867,85.17862110607328,1.101811481863329,9.704155180517633,9.436441376610189,False,False
1188,porcelana.gr_false,full xa,0.9020239046602644,x,4726.245420578417,8.863637041202209,0.0018754076973255106,True,False,209.77584780810588,230.90771900923693,21.131871201131048,0.5685888578795109,46.71014405627833,46.84274136222819,False,False
1189,porcelana.gr_false,full xa,1.385821045330367,accept,4726.245420578417,179.8419109809138,0.03805175038051749,False,False,105.02097560975609,230.90771900923693,125.88674339948084,0.5685888578795109,37.09633202757546,37.007093491452736,False,False
1190,porcelana.gr_false,full xa,0.8412699029981044,manage,4726.245420578417,147.40613775042746,0.031188845401174132,False,False,239.22375334589074,230.90771900923693,8.316034336653814,0.5685888578795109,37.47446648735135,37.909244301824245,False,False
1191,porcelana.gr_false,full xa,0.7106935031986101,reject,4726.245420578417,140.87616360171572,0.02980720446473868,False,False,247.09243827160495,230.90771900923693,16.18471926236802,0.5685888578795109,32.01224432392911,32.22330424013272,False,False
1192,poste.it_false,full xa,0.9844208798953209,accept,3096.7252300518708,52.432480951459226,0.016931589681458747,False,False,204.3583508036338,247.24510375351255,42.88675294987874,34.43575266419347,43.93207783199169,32.375642950308716,False,False
1193,poste.it_false,full xa,0.7633145349056135,reject,3096.7252300518708,77.18215346264235,0.024923797795695788,False,False,208.43314393939394,247.24510375351255,38.81195981411861,34.43575266419347,52.18801658660075,43.23645774091123,False,False
1194,poste.it_false,full xa,0.08607405405105877,x,3096.7252300518708,17.1555679587594,0.005539906412191449,True,False,247.25831202046035,247.24510375351255,0.01320826694779953,34.43575266419347,53.12231797476351,49.570698810240636,False,False
1195,poste.it_false,full xa,0.3416134942227287,manage,3096.7252300518708,50.398554577270374,0.01627479057172476,False,False,233.21473932949343,247.24510375351255,14.030364424019126,34.43575266419347,62.14353007483919,44.29990229242509,True,False
1196,pour-nourrir-demain.fr_false,full xa,0.9945482558696066,reject,1502.4507077376916,175.21740469854765,0.11662106703146387,False,False,238.90290532643178,227.58783513405362,11.315070192378158,39.54626600892586,45.04271014711165,6.810227694279975,False,False
1197,pour-nourrir-demain.fr_false,full xa,1.3529630113064655,accept,1502.4507077376916,163.270763469101,0.10866963064295483,False,False,112.6447286059197,227.58783513405362,114.94310652813392,39.54626600892586,39.42938085250912,15.977902028912908,False,False
1198,pour-nourrir-demain.fr_false,full xa,0.7444804876844052,manage,1502.4507077376916,167.25297721224982,0.11132010943912446,False,False,232.5415533128565,227.58783513405362,4.9537181788028875,39.54626600892586,54.54308057385514,16.113344014746414,False,False
1199,pour-nourrir-demain.fr_false,full xa,0.727573475017384,x,1502.4507077376916,8.135705496755635,0.005414956680346563,True,False,199.90714285714284,227.58783513405362,27.680692276910776,39.54626600892586,48.555310615257596,23.325945905028146,False,False
1200,poznan.pl_false,manage xa,1.8691849233005768,manage,3424.860117612942,62.761315111658234,0.01832521999625538,False,False,129.83433358339585,230.1704665414513,100.33613295805546,8.698081744959667,35.2162061599876,35.55772904996151,False,False
1201,poznan.pl_false,manage xa,1.848704140492785,accept,3424.860117612942,51.94039871309645,0.015165699307245826,False,False,115.87876093078405,230.1704665414513,114.29170561066725,8.698081744959667,27.803968419815604,31.463996022904322,False,False
1202,poznan.pl_false,manage xa,0.7478662788609065,x,3424.860117612942,10.600490323776224,0.0030951600823815695,True,False,241.37399561723885,230.1704665414513,11.203529075787543,8.698081744959667,39.367738798579,37.88710581880259,False,False
1203,pracuj.pl_false,manage,1.0983483044454734,accept,6037.806785660651,162.00758814197306,0.026832191537948715,False,False,136.6611865942029,244.88019091458077,108.21900432037788,15.501149071947546,49.66318357383447,37.39479998531264,False,False
1204,pracuj.pl_false,manage,0.7190704504572156,manage,6037.806785660651,124.86166962389152,0.02067997106506105,False,False,237.08480092996223,244.88019091458077,7.795389984618538,15.501149071947546,41.92205033094512,27.155304337003436,False,False
1205,prangeschuhe.de_false,full,1.3461031823721625,accept,2252.2201985176443,122.46377747747944,0.05437469105289175,False,False,197.79159663865545,245.03556515198673,47.24396851333128,36.09430499766834,33.09496402291729,9.514857652171814,False,False
1206,prangeschuhe.de_false,full,0.8769351049070164,reject,2252.2201985176443,123.7697723072217,0.054954561009924296,False,False,250.168583283936,245.03556515198673,5.133018131949257,36.09430499766834,40.03136243801757,24.683829277102678,False,False
1207,prangeschuhe.de_false,full,0.6394263641816507,manage,2252.2201985176443,101.03261641892051,0.04485912011863568,False,False,247.951166180758,245.03556515198673,2.9156010287712775,36.09430499766834,51.06349055664416,40.40962873451444,False,False
